species,COAD,LUAD,LUSC,OtherCR,OtherLung,OtherPancreatic,PAAD,READ,SARC,SCLC,SKCM,THCA
1813,Mycobacterium sp. JS623,0.052,0.0268199233716475,0.0236220472440945,0,0.0576923076923077,0.0185185185185185,0.00641025641025641,0.0736842105263158,0.0159189580318379,0.0384615384615385,0.0289855072463768,0.0315985130111524
1814,Neisseria subflava,0.004,0.0114942528735632,0.0236220472440945,0,0,0,0.0128205128205128,0,0.00723589001447178,0.0384615384615385,0.0072463768115942,0
1815,Prevotella multiformis,0.03,0.0421455938697318,0.047244094488189,0,0.00961538461538462,0.00925925925925926,0.032051282051282,0.0421052631578947,0.0260492040520984,0.115384615384615,0.0217391304347826,0.0148698884758364
1816,Burkholderia pseudomallei,0.012,0.053639846743295,0.031496062992126,0,0.0192307692307692,0.0277777777777778,0.0256410256410256,0.0315789473684211,0.020260492040521,0.0384615384615385,0.036231884057971,0.016728624535316
1817,Pseudomonas sp. B11D7D,0.006,0.00766283524904215,0,0.0256410256410256,0,0,0.00641025641025641,0,0.00578871201157742,0,0,0.00557620817843866
1818,Borrelia turcica,0.004,0,0,0,0,0,0,0,0.00434153400868307,0,0,0
1819,Sphingobacterium multivorum,0.004,0,0,0,0.00961538461538462,0,0,0,0.00289435600578871,0,0,0.00185873605947955
1820,Kocuria sp. TGY1120_3,0.002,0.00766283524904215,0,0,0,0,0.0192307692307692,0,0,0,0,0.00371747211895911
1821,Bacillus siamensis,0.004,0,0,0,0,0,0,0.0105263157894737,0,0,0,0
1822,Silicimonas algicola,0.002,0,0,0,0,0,0,0,0.00289435600578871,0.0384615384615385,0,0.00185873605947955
1823,Acinetobacter sp. 10FS3-1,0.002,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0,0,0.0072463768115942,0.00185873605947955
1824,Nitratireductor sp. OM-1,0.006,0.00383141762452107,0,0.0256410256410256,0,0.00462962962962963,0,0,0,0,0.0072463768115942,0
1825,Porphyrobacter sp. HT-58-2,0.004,0.00383141762452107,0,0.0256410256410256,0,0.00462962962962963,0,0,0.0115774240231548,0,0.0072463768115942,0
1826,Erysipelothrix inopinata,0.01,0,0,0,0,0,0,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0
1827,Pseudomonas sp. ATCC 13867,0.002,0,0,0.0256410256410256,0,0,0,0,0.00434153400868307,0,0.0072463768115942,0
1828,Empedobacter falsenii,0.008,0.00383141762452107,0.0078740157480315,0,0,0,0.00641025641025641,0,0.00144717800289436,0,0.0072463768115942,0.00185873605947955
1829,Bifidobacterium subtile,0.002,0.00766283524904215,0,0,0.00961538461538462,0,0.00641025641025641,0,0.00578871201157742,0,0.0144927536231884,0
1830,Tuwongella immobilis,0.016,0.0344827586206897,0.015748031496063,0,0.0192307692307692,0.0185185185185185,0.0384615384615385,0.0210526315789474,0.0347322720694645,0,0.0217391304347826,0.0148698884758364
1831,Melioribacter roseus,0.012,0.0114942528735632,0,0,0.0192307692307692,0,0.00641025641025641,0.0105263157894737,0.00289435600578871,0,0.0144927536231884,0.00185873605947955
1832,Cupriavidus sp. USMAA2-4,0.002,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0,0,0.00723589001447178,0,0,0.00743494423791822
1833,Burkholderia territorii,0.19,0.18007662835249,0.165354330708661,0.0769230769230769,0.105769230769231,0.175925925925926,0.217948717948718,0.252631578947368,0.12301013024602,0.0384615384615385,0.123188405797101,0.0947955390334572
1834,Selenomonas sp. oral taxon 126,0.006,0.00383141762452107,0.0078740157480315,0,0,0,0.0128205128205128,0.0105263157894737,0,0,0.0072463768115942,0
1835,Alcaligenes sp. SORT26,0.002,0,0,0,0,0,0,0,0.00289435600578871,0,0,0
1836,Stenotrophomonas sp. ZAC14D2_NAIMI4_7,0.01,0.00766283524904215,0.015748031496063,0,0,0.0185185185185185,0.00641025641025641,0.0210526315789474,0.00289435600578871,0,0,0.0185873605947955
1837,Stenotrophomonas sp. ZAC14D2_NAIMI4_6,0.004,0.00383141762452107,0,0,0,0,0,0.0105263157894737,0,0,0,0.00371747211895911
1838,Stenotrophomonas sp. YAU14D1_LEIMI4_1,0.002,0,0,0,0,0,0,0.0105263157894737,0,0,0,0.00185873605947955
1839,Stenotrophomonas sp. YAU14A_MKIMI4_1,0.002,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0,0,0
1840,Bartonella ancashensis,0.004,0.00383141762452107,0,0,0,0.00462962962962963,0,0,0.00578871201157742,0,0.0072463768115942,0.00557620817843866
1841,Hydrogenophaga sp. PBL-H3,0.01,0.00766283524904215,0,0,0,0.00925925925925926,0,0,0.0144717800289436,0,0,0.00929368029739777
1842,Selenomonas sp. oral taxon 478,0.004,0.00383141762452107,0,0,0,0.00462962962962963,0.00641025641025641,0,0.00144717800289436,0,0.0144927536231884,0
1843,Stenotrophomonas sp. ZAC14A_NAIMI4_1,0.01,0.0229885057471264,0,0.0512820512820513,0,0,0.00641025641025641,0.0315789473684211,0.00723589001447178,0.0384615384615385,0.0289855072463768,0.0148698884758364
1844,Stenotrophomonas sp. SAU14A_NAIMI4_5,0.004,0.00383141762452107,0,0,0,0,0,0,0,0,0,0.00557620817843866
1845,Sphingomonas sp. MM-1,0.028,0.0689655172413793,0.0551181102362205,0.0256410256410256,0.0384615384615385,0.0185185185185185,0.0448717948717949,0.0421052631578947,0.0217076700434153,0.0769230769230769,0.036231884057971,0.033457249070632
1846,Stenotrophomonas sp. ESTM1D_MKCIP4_1,0.01,0.00766283524904215,0.015748031496063,0,0,0.00462962962962963,0.00641025641025641,0,0.00434153400868307,0.0384615384615385,0.0072463768115942,0.00185873605947955
1847,Mycolicibacterium psychrotolerans,0.006,0,0,0,0,0.00925925925925926,0.00641025641025641,0,0.00289435600578871,0.0384615384615385,0,0
1848,Dietzia timorensis,0.008,0,0,0,0,0,0,0,0.00144717800289436,0,0.0072463768115942,0.00185873605947955
1849,Kocuria sp. KD4,0.004,0.00766283524904215,0,0,0,0,0.0128205128205128,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0
1850,Raineyella fluvialis,0.016,0.0153256704980843,0.047244094488189,0,0,0.00462962962962963,0.00641025641025641,0.0315789473684211,0.020260492040521,0,0.0144927536231884,0.0130111524163569
1851,Auritidibacter sp. NML130574,0.01,0.0114942528735632,0,0,0,0,0.0128205128205128,0.0210526315789474,0.0101302460202605,0,0.0072463768115942,0.00557620817843866
1852,Granulibacter bethesdensis,0.01,0.00383141762452107,0,0,0,0,0,0,0.00434153400868307,0,0.0072463768115942,0.00371747211895911
1853,Streptomyces tirandamycinicus,0.004,0.0114942528735632,0.015748031496063,0,0.00961538461538462,0,0,0.0315789473684211,0.0101302460202605,0,0.0072463768115942,0.00929368029739777
1854,Ugandan cassava brown streak virus,0.004,0,0,0,0,0,0,0.0105263157894737,0.00144717800289436,0,0,0
1855,Frankia casuarinae,0.01,0.00766283524904215,0.015748031496063,0.0256410256410256,0,0.00462962962962963,0.0256410256410256,0.0421052631578947,0.0159189580318379,0,0.0144927536231884,0.0148698884758364
1856,Cellulomonas sp. C5510,0.008,0.0114942528735632,0.0236220472440945,0,0.0384615384615385,0.0324074074074074,0.0128205128205128,0.0315789473684211,0.0115774240231548,0.0769230769230769,0.0289855072463768,0.0241635687732342
1857,Butyricimonas virosa,0.024,0.00383141762452107,0.0078740157480315,0.0256410256410256,0.00961538461538462,0.0185185185185185,0.00641025641025641,0.0210526315789474,0.0130246020260492,0,0.0217391304347826,0.0111524163568773
1858,Clostridium saccharoperbutylacetonicum,0.008,0.0153256704980843,0,0,0.00961538461538462,0.00462962962962963,0.0128205128205128,0,0.00434153400868307,0,0,0.00929368029739777
1859,Pseudomonas cichorii,0.002,0.00383141762452107,0,0,0,0,0,0.0105263157894737,0.00289435600578871,0,0,0
1860,Streptomyces davaonensis,0.018,0.0191570881226054,0.0236220472440945,0.0256410256410256,0.0288461538461538,0.0138888888888889,0.0192307692307692,0.0315789473684211,0.0173661360347323,0,0.0072463768115942,0.0148698884758364
1861,Pseudomonas sp. C27(2019),0.022,0.0229885057471264,0,0,0,0.00462962962962963,0.00641025641025641,0,0.0115774240231548,0,0.0289855072463768,0.0260223048327138
1862,Denitratisoma oestradiolicum,0.002,0.00383141762452107,0,0,0.00961538461538462,0.00462962962962963,0,0,0.00144717800289436,0,0,0
1863,Porphyrobacter sp. YT40,0.002,0.00383141762452107,0,0.0256410256410256,0,0,0.0128205128205128,0,0.00434153400868307,0,0.0072463768115942,0.00557620817843866
1864,Acinetobacter soli,0.006,0.00383141762452107,0.0078740157480315,0,0,0,0,0.0105263157894737,0.00144717800289436,0.0384615384615385,0,0.00185873605947955
1865,Pseudomonas sp. Z003-0.4C(8344-21),0.002,0.00383141762452107,0,0.0256410256410256,0,0,0,0,0,0,0,0
1866,Plasmodium sp. gorilla clade G2,0.394,0.42911877394636,0.322834645669291,0.102564102564103,0.403846153846154,0.273148148148148,0.346153846153846,0.442105263157895,0.217076700434153,0.307692307692308,0.398550724637681,0.33457249070632
1867,Streptomyces sp. SN-593,0.02,0.0268199233716475,0.0866141732283465,0,0.0192307692307692,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.00144717800289436,0,0.0144927536231884,0.00743494423791822
1868,Capnocytophaga leadbetteri,0.008,0.00383141762452107,0,0.0256410256410256,0,0.00925925925925926,0,0,0.00289435600578871,0,0,0.00185873605947955
1869,Natrarchaeobaculum aegyptiacum,0.002,0.00383141762452107,0,0.0256410256410256,0,0,0,0.0105263157894737,0.00144717800289436,0,0,0.00185873605947955
1870,Acinetobacter sp. TTH0-4,0.004,0.00383141762452107,0,0,0.00961538461538462,0,0.00641025641025641,0.0105263157894737,0.00289435600578871,0,0.0072463768115942,0.00743494423791822
1871,Sphingobacterium psychroaquaticum,0.004,0.0153256704980843,0.015748031496063,0,0,0,0,0,0.00289435600578871,0,0,0
1872,Tabrizicola piscis,0.002,0.0191570881226054,0.0078740157480315,0,0.0192307692307692,0,0.0512820512820513,0.0105263157894737,0.0217076700434153,0,0.0217391304347826,0.00743494423791822
1873,Flammeovirga pectinis,0.002,0.00383141762452107,0,0,0,0.00462962962962963,0,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0.00185873605947955
1874,Streptococcus gwangjuense,0.002,0,0,0,0.00961538461538462,0,0.00641025641025641,0,0,0,0.0072463768115942,0
1875,Streptococcus sp. oral taxon 061,0.01,0,0,0,0,0.00462962962962963,0.0128205128205128,0.0105263157894737,0.00144717800289436,0,0,0
1876,Streptococcus sp. oral taxon 064,0.002,0,0,0,0,0.00462962962962963,0,0.0105263157894737,0,0,0,0
1877,Caloramator sp. E03,0.004,0.00383141762452107,0,0,0,0.00462962962962963,0.00641025641025641,0,0,0,0.0144927536231884,0
1878,Methylobacterium nodulans,0.07,0.0689655172413793,0.094488188976378,0,0.134615384615385,0.037037037037037,0.0448717948717949,0.105263157894737,0.0506512301013025,0.0769230769230769,0.0869565217391304,0.087360594795539
1879,Streptococcus sp. oral taxon 431,0.008,0.00383141762452107,0,0,0,0,0.0128205128205128,0,0.00144717800289436,0,0.0217391304347826,0.00185873605947955
1880,Pseudoprevotella muciniphila,0.004,0,0.0078740157480315,0,0.0192307692307692,0,0.00641025641025641,0.0105263157894737,0.0130246020260492,0,0.0072463768115942,0.00743494423791822
1881,Corynebacterium zhongnanshanii,0.006,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0.00289435600578871,0,0.0072463768115942,0
1882,Microbacterium aurum,0.002,0.00383141762452107,0,0,0,0.00462962962962963,0.0192307692307692,0,0.0115774240231548,0,0,0.00185873605947955
1883,Corynebacterium bovis,0.008,0.0153256704980843,0,0,0,0.00925925925925926,0.00641025641025641,0.0105263157894737,0.00289435600578871,0,0.0217391304347826,0.0223048327137546
1884,Sphingomonas sanxanigenens,0.008,0.0114942528735632,0.015748031496063,0,0.00961538461538462,0.00462962962962963,0.0128205128205128,0,0.00434153400868307,0,0,0.0111524163568773
1885,Mycolicibacterium pulveris,0.002,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0.00144717800289436,0,0,0.00185873605947955
1886,Gordonia amarae,0.006,0.00383141762452107,0,0,0,0.00462962962962963,0.0128205128205128,0.0105263157894737,0.00289435600578871,0,0.0072463768115942,0.00557620817843866
1887,Acinetobacter wanghuae,0.002,0,0,0,0,0,0.00641025641025641,0,0.00289435600578871,0,0.0072463768115942,0
1888,Alistipes sp. dk3624,0.004,0.00383141762452107,0,0,0,0,0.00641025641025641,0.0105263157894737,0.00289435600578871,0,0,0
1889,Sphingobacterium sp. dk4302,0.002,0.00383141762452107,0,0,0,0,0.00641025641025641,0,0.00289435600578871,0,0,0
1890,Heliorestis convoluta,0.002,0.00383141762452107,0,0,0.00961538461538462,0.00462962962962963,0,0,0.00289435600578871,0,0,0.00185873605947955
1891,Pseudomonas sp. RC3H12,0.006,0.0114942528735632,0.015748031496063,0,0.0192307692307692,0.00925925925925926,0.0448717948717949,0,0.0115774240231548,0,0.0217391304347826,0.00557620817843866
1892,Providencia sneebia,0.002,0.00383141762452107,0,0,0,0.00462962962962963,0,0.0105263157894737,0,0,0,0.00371747211895911
1893,Clostridium intestinale,0.09,0.0421455938697318,0.0866141732283465,0.0769230769230769,0.0865384615384615,0.0324074074074074,0.0448717948717949,0.115789473684211,0.0506512301013025,0.115384615384615,0.123188405797101,0.0855018587360595
1894,Corynebacterium pseudopelargi,0.002,0,0,0,0,0,0,0.0105263157894737,0,0,0.0072463768115942,0
1895,Dehalococcoides mccartyi,0.008,0,0,0,0,0,0,0.0105263157894737,0,0,0,0
1896,Thiobacillus denitrificans,0.002,0,0,0,0,0,0,0,0.00868306801736614,0,0,0
1897,Streptomyces auratus,0.002,0.00766283524904215,0,0,0.00961538461538462,0,0,0,0.00144717800289436,0,0.0072463768115942,0
1898,Tardiphaga sp. vice304,0,0.00383141762452107,0,0,0.00961538461538462,0.0138888888888889,0,0.0105263157894737,0.00289435600578871,0,0.0072463768115942,0.00371747211895911
1899,Micromonospora sp. WMMA2032,0,0.0153256704980843,0.0236220472440945,0,0.00961538461538462,0.00925925925925926,0.00641025641025641,0.0105263157894737,0.0115774240231548,0,0.0144927536231884,0.016728624535316
1900,Leptospira interrogans,0,0.00766283524904215,0,0,0.00961538461538462,0,0,0,0.00144717800289436,0,0,0.00371747211895911
1901,Halopseudomonas pelagia,0,0.00766283524904215,0,0,0,0,0,0.0105263157894737,0.00434153400868307,0,0.0144927536231884,0
1902,Pseudomonas sediminis,0,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0,0,0.00185873605947955
1903,Staphylococcus saccharolyticus,0,0.0306513409961686,0,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0,0.00434153400868307,0,0.0144927536231884,0.00743494423791822
1904,Pseudohongiella spirulinae,0,0.00383141762452107,0,0,0,0,0.00641025641025641,0,0,0,0,0
1905,Psychromicrobium lacuslunae,0,0.00383141762452107,0,0,0,0,0,0,0,0,0.0072463768115942,0.00185873605947955
1906,Aquicella siphonis,0,0.00383141762452107,0,0,0,0,0.00641025641025641,0,0.00868306801736614,0,0.0072463768115942,0.00185873605947955
1907,Myroides fluvii,0,0.00383141762452107,0,0,0,0,0,0,0,0,0.0072463768115942,0
1908,Clostridium thermarum,0,0.00383141762452107,0,0,0,0,0,0.0315789473684211,0.00144717800289436,0,0.0072463768115942,0
1909,Enterobacter sp. HK169,0,0.00383141762452107,0,0,0,0,0,0,0,0,0,0.00371747211895911
1910,Caproiciproducens sp. NJN-50,0,0.0114942528735632,0.0078740157480315,0.0256410256410256,0.0192307692307692,0.00462962962962963,0,0.0105263157894737,0.00578871201157742,0.0384615384615385,0.0072463768115942,0.00371747211895911
1911,Tatlockia micdadei,0,0.00383141762452107,0,0,0,0.00462962962962963,0,0,0.00578871201157742,0,0,0.00185873605947955
1912,Micromonospora coxensis,0,0.00383141762452107,0,0,0,0.00925925925925926,0.00641025641025641,0.0105263157894737,0.00434153400868307,0,0.0144927536231884,0.00371747211895911
1913,Pseudomonas sihuiensis,0,0.00383141762452107,0,0,0,0,0.00641025641025641,0,0,0,0,0.00371747211895911
1914,Pseudomonas mosselii,0,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0.00144717800289436,0,0,0
1915,Nibricoccus aquaticus,0,0.00383141762452107,0,0,0,0.00462962962962963,0,0,0.00434153400868307,0,0.0144927536231884,0.00185873605947955
1916,Streptomyces sp. A2-16,0,0.00383141762452107,0,0.0256410256410256,0,0,0,0.0105263157894737,0.00434153400868307,0,0,0
1917,Oceanobacillus zhaokaii,0,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0.00144717800289436,0,0,0.00185873605947955
1918,Cupriavidus neocaledonicus,0,0.00383141762452107,0.0078740157480315,0,0,0.00462962962962963,0,0,0.00289435600578871,0,0,0
1919,Solibacillus sp. R5-41,0,0.00383141762452107,0,0,0,0.00462962962962963,0.00641025641025641,0,0.00289435600578871,0,0.0144927536231884,0.00185873605947955
1920,Candidatus Sneabacter namystus,0,0.00383141762452107,0,0.0256410256410256,0,0,0,0.0105263157894737,0.00289435600578871,0,0,0
1921,Pseudomonas migulae,0,0.00383141762452107,0.0078740157480315,0,0,0.00462962962962963,0,0,0,0,0,0
1922,Streptomyces aquilus,0,0.00383141762452107,0,0,0,0.00925925925925926,0.0128205128205128,0,0.00144717800289436,0,0,0.00185873605947955
1923,Legionella oakridgensis,0,0.00383141762452107,0.0078740157480315,0,0,0,0.00641025641025641,0,0.00289435600578871,0,0.0144927536231884,0
1924,Calycomorphotria hydatis,0,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0,0.0144927536231884,0
1925,Chlamydia trachomatis,0,0.00383141762452107,0,0,0,0,0,0,0,0,0,0
1926,Bergeyella cardium,0,0.00766283524904215,0,0,0,0.00462962962962963,0.00641025641025641,0,0.0101302460202605,0,0,0.00185873605947955
1927,Intestinibaculum porci,0,0.00766283524904215,0,0,0,0.00462962962962963,0,0,0,0,0,0
1928,Enterococcus casseliflavus,0,0.00766283524904215,0,0,0,0,0,0,0,0,0,0.00371747211895911
1929,Arcobacter sp. FWKO B,0,0.00383141762452107,0.015748031496063,0,0,0,0.00641025641025641,0.0105263157894737,0.00578871201157742,0,0,0
1930,Pseudomonas sp. BJP69,0,0.00383141762452107,0,0.0256410256410256,0,0,0,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0
1931,Candidatus Deianiraea vastatrix,0,0.00383141762452107,0,0,0,0,0,0.0105263157894737,0.00289435600578871,0,0,0.00371747211895911
1932,Ezakiella massiliensis,0,0.00766283524904215,0,0,0,0,0.0128205128205128,0,0.00578871201157742,0,0.0144927536231884,0.00557620817843866
1933,Burkholderia sp. THE68,0,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0,0.0072463768115942,0
1934,Rubripirellula lacrimiformis,0,0.00383141762452107,0,0,0.00961538461538462,0,0,0,0.00289435600578871,0,0,0.00185873605947955
1935,Alphapapillomavirus 7,0,0.00383141762452107,0.0078740157480315,0,0,0,0,0.0105263157894737,0.00434153400868307,0,0.0217391304347826,0.00557620817843866
1936,Leuconostoc carnosum,0,0.00766283524904215,0,0.0256410256410256,0,0,0,0.0105263157894737,0.00289435600578871,0,0,0.00185873605947955
1937,Beggiatoa leptomitoformis,0,0.00383141762452107,0,0,0,0,0,0,0,0,0,0.00371747211895911
1938,Pseudomonas sp. LTJR-52,0,0.00383141762452107,0,0,0.00961538461538462,0,0,0,0.00434153400868307,0,0.0072463768115942,0.00743494423791822
1939,Corynebacterium mycetoides,0,0.00383141762452107,0,0.0256410256410256,0,0,0.00641025641025641,0,0,0,0.0072463768115942,0.00185873605947955
