"","Term","Overlap","P.value","Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1155","regulation of actin cytoskeleton organization (GO:0032956)","1/91",0.366928825262423,0.402131158541705,2.22334455667789,2.22909720803597,"FSCN1"
"1156","regulation of stem cell differentiation (GO:2000736)","1/91",0.366928825262423,0.402131158541705,2.22334455667789,2.22909720803597,"JAG1"
"1157","sensory perception of sound (GO:0007605)","1/91",0.366928825262423,0.402131158541705,2.22334455667789,2.22909720803597,"SERPINB6"
"1158","cellular response to fibroblast growth factor stimulus (GO:0044344)","1/92",0.370108643786799,0.404916100363814,2.1988011988012,2.18551754723327,"FGFBP1"
"1159","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)","1/92",0.370108643786799,0.404916100363814,2.1988011988012,2.18551754723327,"VEGFA"
"1160","negative regulation of cellular protein metabolic process (GO:0032269)","1/94",0.376420920115876,0.41111259836945,2.15129792549147,2.10191981526176,"GAPDH"
"1161","negative regulation of MAPK cascade (GO:0043409)","1/94",0.376420920115876,0.41111259836945,2.15129792549147,2.10191981526176,"CAV1"
"1162","regulation of cell cycle phase transition (GO:1901987)","1/95",0.379553533216983,0.414177177383076,2.12830431979368,2.06181530451832,"TCIM"
"1163","regulation of protein phosphorylation (GO:0001932)","2/266",0.384823642532729,0.419566963655633,1.51793444650588,1.44958204202647,"IGFBP3;VEGFA"
"1164","calcium ion homeostasis (GO:0055074)","1/97",0.385772094842852,0.419878983914795,2.08375420875421,1.98479362024731,"CAV1"
"1165","regulation of MAP kinase activity (GO:0043405)","1/97",0.385772094842852,0.419878983914795,2.08375420875421,1.98479362024731,"VEGFA"
"1166","negative regulation of neuron death (GO:1901215)","1/98",0.388858196397513,0.422512590430203,2.06216807247735,1.94780133547852,"SOD2"
"1167","positive regulation of defense response (GO:0031349)","1/98",0.388858196397513,0.422512590430203,2.06216807247735,1.94780133547852,"CD47"
"1168","response to UV (GO:0009411)","1/99",0.391928946523868,0.425484507013926,2.0410224695939,1.91177413897195,"SERPINB13"
"1169","organic acid transport (GO:0015849)","1/100",0.394984420817951,0.428434769544193,2.02030405060708,1.87667852610055,"SLC26A6"
"1170","positive regulation of protein localization to membrane (GO:1905477)","1/101",0.398024694482133,0.431363515045594,2,1.84248245836996,"ITGA3"
"1171","inorganic cation transmembrane transport (GO:0098662)","2/274",0.398965750093969,0.432014151254614,1.47268907563025,1.35322410357827,"SLC6A8;RHCG"
"1172","regulation of protein catabolic process (GO:0042176)","1/102",0.401049842395342,0.433900341431138,1.98009800980098,1.80915528558786,"FLNA"
"1173","antigen processing and presentation of exogenous peptide antigen (GO:0002478)","1/103",0.404059939073185,0.436412268096081,1.9605862547039,1.77666767339805,"HLA-A"
"1174","cellular response to organonitrogen compound (GO:0071417)","1/103",0.404059939073185,0.436412268096081,1.9605862547039,1.77666767339805,"SLC26A6"
"1175","plasma membrane bounded cell projection assembly (GO:0120031)","2/278",0.405981607534083,0.438114619875078,1.45104998521148,1.30804526842985,"FSCN1;FLNA"
"1176","cellular metal ion homeostasis (GO:0006875)","1/104",0.407055058636552,0.438526605226124,1.94145336863783,1.74499153520703,"CAV1"
"1177","steroid metabolic process (GO:0008202)","1/104",0.407055058636552,0.438526605226124,1.94145336863783,1.74499153520703,"CYP1B1"
"1178","regulation of JNK cascade (GO:0046328)","1/105",0.410035274847405,0.441362248307733,1.92268842268842,1.71409996792236,"GADD45A"
"1179","regulation of cell cycle process (GO:0010564)","1/106",0.413000661133786,0.443049778610525,1.9042809042809,1.68396719161278,"CAV2"
"1180","cellular response to peptide hormone stimulus (GO:0071375)","1/106",0.413000661133786,0.443049778610525,1.9042809042809,1.68396719161278,"CAV1"
"1181","regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)","1/106",0.413000661133786,0.443049778610525,1.9042809042809,1.68396719161278,"IER3"
"1182","small GTPase mediated signal transduction (GO:0007264)","1/106",0.413000661133786,0.443049778610525,1.9042809042809,1.68396719161278,"RRAS"
"1183","response to calcium ion (GO:0051592)","1/107",0.41595129052059,0.445837900574901,1.88622069754145,1.65456849319568,"CAV1"
"1184","proteolysis (GO:0006508)","2/287",0.421624433787184,0.451352966809042,1.40458288578589,1.21305442492931,"MMP7;MMP1"
"1185","regulation of protein ubiquitination (GO:0031396)","1/109",0.421808569139365,0.451352966809042,1.85110362888141,1.59787949320038,"CAV1"
"1186","regulation of interleukin-6 production (GO:0032675)","1/110",0.424715362613925,0.453315723732708,1.83402835696414,1.57054463447437,"CD47"
"1187","response to endoplasmic reticulum stress (GO:0034976)","1/110",0.424715362613925,0.453315723732708,1.83402835696414,1.57054463447437,"ERO1A"
"1188","response to tumor necrosis factor (GO:0034612)","1/110",0.424715362613925,0.453315723732708,1.83402835696414,1.57054463447437,"CCL20"
"1189","regulation of protein serine/threonine kinase activity (GO:0071900)","1/111",0.427607687964041,0.455635754906221,1.81726354453627,1.54385464626272,"GADD45A"
"1190","regulation of Wnt signaling pathway (GO:0030111)","1/111",0.427607687964041,0.455635754906221,1.81726354453627,1.54385464626272,"ITGA3"
"1191","regulation of cytoskeleton organization (GO:0051493)","1/112",0.43048561638067,0.457932685881451,1.8008008008008,1.51778940882089,"FSCN1"
"1192","regulation of macroautophagy (GO:0016241)","1/112",0.43048561638067,0.457932685881451,1.8008008008008,1.51778940882089,"GAPDH"
"1193","sulfur compound biosynthetic process (GO:0044272)","1/113",0.433349218837219,0.460592463944336,1.78463203463203,1.4923295915181,"BGN"
"1194","activation of protein kinase activity (GO:0032147)","1/114",0.436198565833718,0.462458011268524,1.76874944131581,1.46745661650072,"VEGFA"
"1195","cellular response to transforming growth factor beta stimulus (GO:0071560)","1/114",0.436198565833718,0.462458011268524,1.76874944131581,1.46745661650072,"SMAD3"
"1196","response to lipid (GO:0033993)","1/114",0.436198565833718,0.462458011268524,1.76874944131581,1.46745661650072,"ANXA1"
"1197","regulation of cell cycle (GO:0051726)","2/296",0.43705852301132,0.462982629221683,1.36096071081494,1.12645108414848,"SMAD3;GADD45A"
"1198","calcium ion transport (GO:0006816)","1/115",0.439033727758999,0.464299221683412,1.7531454899876,1.44315262186649,"CAV1"
"1199","cellular response to molecule of bacterial origin (GO:0071219)","1/115",0.439033727758999,0.464299221683412,1.7531454899876,1.44315262186649,"CXCL10"
"1200","ion transport (GO:0006811)","1/116",0.441854774426629,0.466893211644138,1.73781291172596,1.41940043016639,"SLC26A6"
"1201","adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)","1/118",0.447454800068397,0.472023865629557,1.70793404126737,1.37348597340122,"CXCL10"
"1202","regulation of cellular response to stress (GO:0080135)","1/118",0.447454800068397,0.472023865629557,1.70793404126737,1.37348597340122,"IER3"
"1203","cellular response to lipopolysaccharide (GO:0071222)","1/120",0.452999195235667,0.477475460979905,1.67905950258891,1.329588335521,"CXCL10"
"1204","regulation of tumor necrosis factor production (GO:0032680)","1/124",0.463923277206856,0.488583650746091,1.62412745339575,1.2473885010387,"CD47"
"1205","circulatory system development (GO:0072359)","1/126",0.469304042324134,0.493840270263072,1.5979797979798,1.20887881651748,"CRIP1"
"1206","cellular response to insulin stimulus (GO:0032869)","1/129",0.477275091201804,0.501811621595263,1.5602904040404,1.15408790031601,"CAV2"
"1207","positive regulation of transcription by RNA polymerase II (GO:0045944)","5/908",0.478075286158669,0.502236506088809,1.10724485632686,0.817132372310982,"CXCL10;JAG1;SMAD3;NCOA7;VEGFA"
"1208","positive regulation of canonical Wnt signaling pathway (GO:0090263)","1/130",0.479905677193982,0.503325391796501,1.54811682718659,1.13657427447839,"CAV1"
"1209","G2/M transition of mitotic cell cycle (GO:0000086)","1/130",0.479905677193982,0.503325391796501,1.54811682718659,1.13657427447839,"PHLDA1"
"1210","negative regulation of gene expression (GO:0010629)","2/322",0.480368809844865,0.503394752796106,1.24872448979592,0.915566189831342,"GAPDH;VEGFA"
"1211","cellular response to oxygen-containing compound (GO:1901701)","2/323",0.4819945469904,0.504681325833053,1.24477080551847,0.908461714190834,"CXCL10;SLC26A6"
"1212","cell cycle G2/M phase transition (GO:0044839)","1/131",0.482523156606063,0.504817955921195,1.53613053613054,1.11941882389327,"PHLDA1"
"1213","regulation of cell adhesion (GO:0030155)","1/133",0.487719053875974,0.509413311626635,1.51270278543006,1.0861444222602,"VEGFA"
"1214","transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)","1/133",0.487719053875974,0.509413311626635,1.51270278543006,1.0861444222602,"SMAD3"
"1215","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","1/134",0.490297600070642,0.511685067398827,1.50125313283208,1.07000724904239,"VEGFA"
"1216","cellular protein localization (GO:0034613)","2/329",0.49168408543279,0.512710049612482,1.22155651251326,0.867206020842984,"GJA1;FLNA"
"1217","organic substance transport (GO:0071702)","1/136",0.49541620618668,0.516177279740929,1.47886270108492,1.03868964279636,"RHCG"
"1218","Ras protein signal transduction (GO:0007265)","1/142",0.510468659235617,0.531423858711627,1.41550254316212,0.951820763413215,"RRAS"
"1219","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","3/547",0.517820188283798,0.538634945647134,1.10043966040024,0.724229298714072,"ID3;ENO1;GAPDH"
"1220","positive regulation of cytosolic calcium ion concentration (GO:0007204)","1/147",0.522672127159014,0.543236276424287,1.36668050366681,0.886703567337748,"CAV1"
"1221","cellular response to DNA damage stimulus (GO:0006974)","2/350",0.524698072802212,0.544895295915811,1.14661036828525,0.739486040520784,"GADD45A;CRIP1"
"1222","actin filament organization (GO:0007015)","1/152",0.534574342306715,0.554697435388637,1.32109171182019,0.827379223374853,"FLNA"
"1223","positive regulation of Wnt signaling pathway (GO:0030177)","1/153",0.536919286110584,0.556675106122829,1.31233386496544,0.816150274391971,"CAV1"
"1224","positive regulation of protein kinase activity (GO:0045860)","1/154",0.539252532966754,0.558637427942683,1.30369049976893,0.805121832204194,"VEGFA"
"1225","positive regulation of NF-kappaB transcription factor activity (GO:0051092)","1/155",0.54157414062889,0.560584498218312,1.29515938606848,0.794289267227046,"CAV1"
"1226","positive regulation of transcription, DNA-templated (GO:0045893)","6/1183",0.545487207985778,0.564174371717754,1.01536542598384,0.615388538807537,"CXCL10;JAG1;SMAD3;NCOA7;ETS2;VEGFA"
"1227","mitotic spindle organization (GO:0007052)","1/157",0.546182667977324,0.564433270574774,1.27842527842528,0.77319391269415,"FLNA"
"1228","T cell receptor signaling pathway (GO:0050852)","1/158",0.548469701786421,0.566335164385327,1.27021810461301,0.762922512360618,"HLA-A"
"1229","response to lipopolysaccharide (GO:0032496)","1/159",0.550745324592532,0.568222190059667,1.26211481907684,0.75282975911799,"CXCL10"
"1230","regulation of transcription by RNA polymerase II (GO:0006357)","11/2206",0.551205260406766,0.568234366012829,0.996928668321773,0.593818583154667,"CXCL10;JAG1;SMAD3;GADD45A;CAV1;ID3;NCOA7;ENO1;SOD2;ETS2;VEGFA"
"1231","positive regulation of protein phosphorylation (GO:0001934)","2/371",0.556263811034275,0.572983356938636,1.08019467949782,0.633547808324732,"CAV1;VEGFA"
"1232","adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)","1/165",0.564162568027238,0.58064783787219,1.21557033752156,0.695808054332502,"CXCL10"
"1233","cellular protein-containing complex assembly (GO:0034622)","1/168",0.570721645453221,0.586446553026487,1.19355228936067,0.669408186906394,"SMAD3"
"1234","DNA-templated transcription, initiation (GO:0006352)","1/168",0.570721645453221,0.586446553026487,1.19355228936067,0.669408186906394,"CAVIN1"
"1235","cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","1/170",0.575039975380935,0.590405416018644,1.17930787161556,0.652529581961561,"CLDN1"
"1236","positive regulation of ERK1 and ERK2 cascade (GO:0070374)","1/172",0.579315294925896,0.594313749163459,1.16539665662473,0.636199822786287,"CCL20"
"1237","cation transport (GO:0006812)","1/174",0.58354802824362,0.597688933613013,1.15180708822327,0.620396147287758,"RHCG"
"1238","neuron differentiation (GO:0030182)","1/174",0.58354802824362,0.597688933613013,1.15180708822327,0.620396147287758,"VEGFA"
"1239","mitochondrion organization (GO:0007005)","1/175",0.585648556428657,0.59935623046936,1.14512945547428,0.612684798979807,"CAV2"
"1240","regulation of translation (GO:0006417)","1/178",0.591887411720754,0.605252611340255,1.12554927809165,0.590281763493508,"GAPDH"
"1241","positive regulation of cellular biosynthetic process (GO:0031328)","1/180",0.595994889569521,0.608961740511002,1.11286044805598,0.57593108520923,"SMAD3"
"1242","phosphorylation (GO:0016310)","2/400",0.597398749750139,0.609904681709482,1,0.515170466020966,"IGFBP3;PGK1"
"1243","antigen receptor-mediated signaling pathway (GO:0050851)","1/185",0.606085393723219,0.618275365439293,1.08234519104084,0.541967458037162,"HLA-A"
"1244","negative regulation of macromolecule metabolic process (GO:0010605)","1/194",0.623623508089245,0.635616851864777,1.03140210394096,0.487036783799698,"VEGFA"
"1245","organelle organization (GO:0006996)","2/420",0.624087524110132,0.635616851864777,0.951176642905966,0.44844617012366,"CAV2;CAV1"
"1246","organelle assembly (GO:0070925)","2/425",0.630545414310851,0.641678639924687,0.939692188932311,0.433357938041591,"SQLE;FLNA"
"1247","endomembrane system organization (GO:0010256)","1/199",0.633030530285215,0.643691028389456,1.00510152025304,0.459569228815331,"CAV2"
"1248","regulation of macromolecule metabolic process (GO:0060255)","1/200",0.634883811269776,0.645058231322177,1,0.454313271209604,"CRIP1"
"1249","ncRNA processing (GO:0034470)","1/201",0.636727825797518,0.64641383755905,0.994949494949495,0.449133126176455,"SMAD3"
"1250","regulation of protein kinase B signaling (GO:0051896)","1/207",0.647599871163211,0.656925309307961,0.965676179268412,0.419569165053442,"RRAS"
"1251","mitotic cell cycle phase transition (GO:0044772)","1/209",0.651151808154468,0.660000393876791,0.956293706293706,0.410261926616907,"PHLDA1"
"1252","nervous system development (GO:0007399)","2/447",0.657948700468253,0.666356990570084,0.892226553542765,0.3735112973787,"JAG1;VEGFA"
"1253","positive regulation of protein modification process (GO:0031401)","1/214",0.659877336669453,0.667776905743709,0.93360838431261,0.388102232835037,"VEGFA"
"1254","negative regulation of nucleic acid-templated transcription (GO:1903507)","2/464",0.67800732736707,0.685576787162236,0.85864475660394,0.33366693427867,"ID3;ENO1"
"1255","cilium organization (GO:0044782)","1/228",0.683175898430978,0.690252620884845,0.875406042806924,0.333532253769872,"FLNA"
"1256","regulation of autophagy (GO:0010506)","1/231",0.687959009576293,0.694531866355684,0.863855950812473,0.323104604801154,"GAPDH"
"1257","positive regulation of phosphorylation (GO:0042327)","1/253",0.720917377393878,0.727226121348797,0.787558120891454,0.257713228837845,"VEGFA"
"1258","positive regulation of nucleic acid-templated transcription (GO:1903508)","2/511",0.728556173564948,0.734347558092492,0.777474840623872,0.246218933168896,"SMAD3;ETS2"
"1259","protein deubiquitination (GO:0016579)","1/267",0.74007117960611,0.745361601064772,0.745576061365535,0.224425036623886,"SMAD3"
"1260","protein modification by small protein removal (GO:0070646)","1/276",0.751690994478243,0.756463635713026,0.720844811753903,0.205750699353518,"SMAD3"
